suburb,density,property,price,rooms,bedroom,toilets,ensuite,type,constituency,council,carport,pool,furnished,cottage,power,pbackup,water,wbackup,gated,garden
UNIT B,HIGH,HOUSE,450,7,4,2,1,SELF,ZENGEZA EAST,CHITUNGWIZA MUNICIPALITY,0,0,1,0,1,0,1,0,0,0
