suburb,density,property,price,rooms,bedroom,toilets,ensuite,condition,constituency,council,carport,pool,furnished,cottage,power,pbackup,water,wbackup,gated,garden
EYECOURT,COMPOUND,CLUSTER,30,1,0,1,0,2,HARARE SOUTH,HARARE MUNICIPALITY,0,0,0,0,0,0,0,1,0,0
